Column1,Invoice_ID,Branch,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,Rating,City,COGS,Profit
558,712-39-0363,A,Member,Male,Food and beverages,41.66,6,12.498,262.458,1/2/2019,15:24,Ewallet,5.6,Yangon,209.9664,52.4916
758,250-17-5703,A,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,5.6,Yangon,158.34,39.585
836,288-62-1085,A,Member,Male,Fashion accessories,38.54,5,9.635,202.335,1/9/2019,13:34,Ewallet,5.6,Yangon,161.868,40.467
889,880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,5.6,Yangon,646.128,161.532
1153,568-90-5112,C,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/2019,12:46,Credit card,5.6,Naypyitaw,222.2304,55.5576
1267,821-07-3596,C,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,3/7/2019,14:53,Ewallet,5.6,Naypyitaw,55.272,13.818
1372,122-61-9553,C,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,19:33,Cash,5.6,Naypyitaw,387.9792,96.9948
1750,345-68-9016,C,Member,Female,Sports and travel,31.67,8,12.668,266.028,1/2/2019,16:19,Credit card,5.6,Naypyitaw,212.8224,53.2056
1794,704-10-4056,C,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,5.6,Naypyitaw,152.3844,38.0961
2054,354-25-5821,B,Normal,Male,Sports and travel,69.12,6,20.736,435.456,2/8/2019,13:03,Cash,5.6,Mandalay,348.3648,87.0912
2177,505-02-0892,B,Member,Male,Health and beauty,42.57,8,17.028,357.588,2/25/2019,14:12,Ewallet,5.6,Mandalay,286.0704,71.5176
2371,578-80-7669,B,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,16:58,Cash,5.6,Mandalay,62.9748,15.7437
2659,574-31-8277,B,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,5.6,Mandalay,28.2492,7.0623
2772,842-40-8179,B,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019,10:38,Credit card,5.6,Mandalay,648.48,162.12
2791,457-94-0464,B,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,5.6,Mandalay,664.2972,166.0743
170,249-42-3782,A,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,1/3/2019,11:36,Ewallet,5.5,Yangon,294.042,73.5105
217,319-74-2561,A,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,16:55,Cash,5.5,Yangon,238.4928,59.6232
332,566-71-1091,A,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,2/3/2019,15:59,Cash,5.5,Yangon,323.484,80.871
351,834-61-8124,A,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,1/26/2019,18:22,Cash,5.5,Yangon,303.9372,75.9843
408,256-08-8343,A,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,3/4/2019,19:48,Ewallet,5.5,Yangon,189.9408,47.4852
453,568-88-3448,A,Normal,Male,Health and beauty,25,1,1.25,26.25,3/3/2019,15:09,Ewallet,5.5,Yangon,21,5.25
472,405-31-3305,A,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2/2/2019,18:31,Credit card,5.5,Yangon,362.292,90.573
1086,870-72-4431,C,Normal,Female,Health and beauty,99.19,6,29.757,624.897,1/21/2019,14:42,Credit card,5.5,Naypyitaw,499.9176,124.9794
1205,420-11-4919,C,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2/17/2019,19:57,Credit card,5.5,Naypyitaw,299.838,74.9595
1326,649-11-3678,C,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,20:26,Cash,5.5,Naypyitaw,173.3508,43.3377
1549,243-47-2663,C,Member,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,16:43,Credit card,5.5,Naypyitaw,94.6008,23.6502
1650,273-84-2164,C,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,5.5,Naypyitaw,50.61,12.6525
1792,886-77-9084,C,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,5.5,Naypyitaw,483.1008,120.7752
1802,443-60-9639,C,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,5.5,Naypyitaw,51.1308,12.7827
2322,532-59-7201,B,Member,Male,Sports and travel,79.93,6,23.979,503.559,1/31/2019,14:04,Cash,5.5,Mandalay,402.8472,100.7118
2507,632-32-4574,B,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,14:14,Cash,5.5,Mandalay,510.1824,127.5456
2580,241-11-2261,B,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,1/10/2019,10:33,Credit card,5.5,Mandalay,469.5768,117.3942
2683,642-61-4706,B,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,5.5,Mandalay,156.912,39.228
2984,452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,5.5,Mandalay,512.0304,128.0076
58,817-48-8732,A,Normal,Female,Home and lifestyle,72.35,10,36.175,759.675,1/20/2019,15:55,Cash,5.4,Yangon,607.74,151.935
326,815-11-1168,A,Member,Male,Food and beverages,99.78,5,24.945,523.845,3/9/2019,19:09,Cash,5.4,Yangon,419.076,104.769
631,655-07-2265,A,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,5.4,Yangon,197.3412,49.3353
973,531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2/11/2019,15:29,Cash,5.4,Yangon,201.8016,50.4504
1081,732-94-0499,C,Normal,Female,Electronic accessories,41.65,10,20.825,437.325,1/13/2019,17:04,Credit card,5.4,Naypyitaw,349.86,87.465
1146,731-81-9469,C,Member,Female,Sports and travel,89.8,10,44.9,942.9,1/23/2019,13:00,Credit card,5.4,Naypyitaw,754.32,188.58
1374,613-59-9758,C,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,14:28,Cash,5.4,Naypyitaw,120.624,30.156
1415,372-26-1506,C,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,1/28/2019,19:24,Ewallet,5.4,Naypyitaw,100.044,25.011
1476,767-05-1286,C,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10,Ewallet,5.4,Naypyitaw,422.2008,105.5502
1962,577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,1/10/2019,17:16,Cash,5.4,Naypyitaw,381.7044,95.4261
2216,394-43-4238,B,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2/15/2019,12:42,Credit card,5.4,Mandalay,74.634,18.6585
2233,468-01-2051,B,Normal,Male,Food and beverages,62.08,7,21.728,456.288,3/6/2019,13:46,Ewallet,5.4,Mandalay,365.0304,91.2576
2512,277-63-2961,B,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2/3/2019,15:53,Credit card,5.4,Mandalay,62.1348,15.5337
2846,427-45-9297,B,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,5.4,Mandalay,239.4924,59.8731
4,373-73-7910,A,Normal,Male,Sports and travel,86.31,7,30.2085,634.3785,2/8/2019,10:37,Ewallet,5.3,Yangon,507.5028,126.8757
943,449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,14:53,Credit card,5.3,Yangon,213.318,53.3295
1140,483-71-1164,C,Normal,Female,Health and beauty,81.3,6,24.39,512.19,3/8/2019,16:43,Ewallet,5.3,Naypyitaw,409.752,102.438
1594,379-17-6588,C,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,5.3,Naypyitaw,500.724,125.181
1603,123-35-4896,C,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2/17/2019,19:11,Ewallet,5.3,Naypyitaw,352.7496,88.1874
1904,725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50,Cash,5.3,Naypyitaw,503.328,125.832
1952,859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,5.3,Naypyitaw,141.54,35.385
2128,291-32-1427,B,Member,Male,Fashion accessories,21.94,5,5.485,115.185,3/5/2019,12:29,Ewallet,5.3,Mandalay,92.148,23.037
2240,466-61-5506,B,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52,Cash,5.3,Mandalay,457.128,114.282
2460,296-11-7041,B,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,1/12/2019,20:07,Credit card,5.3,Mandalay,22.7388,5.6847
2606,585-11-6748,B,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05,Cash,5.3,Mandalay,243.936,60.984
120,638-60-7125,A,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2/14/2019,17:03,Credit card,5.2,Yangon,669.0432,167.2608
253,290-68-2984,A,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,3/16/2019,11:22,Cash,5.2,Yangon,79.8,19.95
606,559-98-9873,A,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2/10/2019,12:56,Ewallet,5.2,Yangon,315.462,78.8655
608,318-12-0304,A,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,5.2,Yangon,25.7124,6.4281
1321,174-36-3675,C,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2019,17:29,Cash,5.2,Naypyitaw,166.9416,41.7354
1363,554-42-2417,C,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/2019,13:45,Cash,5.2,Naypyitaw,801.696,200.424
1378,730-70-9830,C,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,17:54,Ewallet,5.2,Naypyitaw,353.3544,88.3386
1697,266-20-6657,C,Member,Male,Food and beverages,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,5.2,Naypyitaw,323.6352,80.9088
1834,538-22-0304,C,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,5.2,Naypyitaw,545.58,136.395
1928,838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,5.2,Naypyitaw,21.3864,5.3466
2129,659-65-8956,B,Member,Male,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,15:26,Ewallet,5.2,Mandalay,43.1424,10.7856
2300,283-79-9594,B,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2019,13:30,Credit card,5.2,Mandalay,285.2388,71.3097
2349,692-27-8933,B,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2/24/2019,13:02,Cash,5.2,Mandalay,292.068,73.017
2758,457-13-1708,B,Member,Male,Fashion accessories,65.23,10,32.615,684.915,1/8/2019,19:07,Credit card,5.2,Mandalay,547.932,136.983
2938,321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,5.2,Mandalay,74.1804,18.5451
33,595-11-5460,A,Normal,Male,Health and beauty,96.58,2,9.658,202.818,3/15/2019,10:12,Credit card,5.1,Yangon,162.2544,40.5636
92,873-51-0671,A,Member,Female,Sports and travel,21.98,7,7.693,161.553,1/10/2019,16:42,Ewallet,5.1,Yangon,129.2424,32.3106
273,633-91-1052,A,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2019,15:51,Cash,5.1,Yangon,20.2104,5.0526
348,531-80-1784,A,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/2019,17:38,Cash,5.1,Yangon,152.9976,38.2494
932,243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,5.1,Yangon,625.296,156.324
1515,602-80-9671,C,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2/9/2019,17:15,Credit card,5.1,Naypyitaw,80.388,20.097
1545,358-88-9262,C,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2019,18:43,Ewallet,5.1,Naypyitaw,440.8992,110.2248
1727,678-79-0726,C,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,5.1,Naypyitaw,685.1628,171.2907
1807,324-41-6833,C,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,Ewallet,5.1,Naypyitaw,202.944,50.736
1926,246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,3/10/2019,15:06,Credit card,5.1,Naypyitaw,270.5724,67.6431
1941,235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,5.1,Naypyitaw,216.0144,54.0036
2033,371-85-5789,B,Normal,Male,Health and beauty,87.98,3,13.197,277.137,3/5/2019,10:40,Ewallet,5.1,Mandalay,221.7096,55.4274
2044,640-49-2076,B,Normal,Male,Sports and travel,83.78,8,33.512,703.752,1/10/2019,14:49,Cash,5.1,Mandalay,563.0016,140.7504
2108,766-85-7061,B,Normal,Male,Health and beauty,87.87,10,43.935,922.635,3/29/2019,10:25,Ewallet,5.1,Mandalay,738.108,184.527
2220,573-58-9734,B,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,13:41,Ewallet,5.1,Mandalay,76.5324,19.1331
2422,244-08-0162,B,Normal,Female,Health and beauty,34.21,10,17.105,359.205,1/2/2019,13:00,Cash,5.1,Mandalay,287.364,71.841
2665,149-15-7606,B,Member,Male,Sports and travel,37.32,9,16.794,352.674,3/6/2019,15:31,Ewallet,5.1,Mandalay,282.1392,70.5348
2849,670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08,Credit card,5.1,Mandalay,224.9352,56.2338
2870,234-36-2483,B,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2/15/2019,13:51,Cash,5.1,Mandalay,290.2536,72.5634
2913,509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2019,12:02,Ewallet,5.1,Mandalay,154.4592,38.6148
2990,156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,3/10/2019,18:10,Credit card,5.1,Mandalay,21.378,5.3445
313,423-64-4619,A,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,3/7/2019,13:12,Cash,5,Yangon,117.558,29.3895
482,674-15-9296,A,Normal,Male,Sports and travel,37.14,5,9.285,194.985,1/8/2019,13:05,Ewallet,5,Yangon,155.988,38.997
563,760-90-2357,A,Member,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,15:08,Ewallet,5,Yangon,375.5304,93.8826
811,380-60-5336,A,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,5,Yangon,338.184,84.546
814,778-34-2523,A,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,5,Yangon,326.7264,81.6816
842,860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947,82.887,3/2/2019,16:16,Credit card,5,Yangon,66.3096,16.5774
859,316-66-3011,A,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35,Cash,5,Yangon,360.0828,90.0207
885,460-93-5834,A,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03,Cash,5,Yangon,268.0104,67.0026
1201,556-86-3144,C,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,1/13/2019,19:30,Cash,5,Naypyitaw,62.4036,15.6009
1430,489-64-4354,C,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,3/9/2019,15:36,Cash,5,Naypyitaw,13.6752,3.4188
1529,133-14-7229,C,Normal,Male,Health and beauty,62.87,2,6.287,132.027,1/1/2019,11:43,Cash,5,Naypyitaw,105.6216,26.4054
1845,271-77-8740,C,Member,Female,Sports and travel,29.22,6,8.766,184.086,1/1/2019,11:40,Ewallet,5,Naypyitaw,147.2688,36.8172
1858,658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,5,Naypyitaw,312.7572,78.1893
1902,781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,5,Naypyitaw,357.1512,89.2878
2548,339-12-4827,B,Member,Female,Fashion accessories,73.96,1,3.698,77.658,1/5/2019,11:32,Credit card,5,Mandalay,62.1264,15.5316
2554,173-50-1108,B,Member,Female,Sports and travel,20.18,4,4.036,84.756,2/13/2019,12:14,Credit card,5,Mandalay,67.8048,16.9512
2639,628-90-8624,B,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,5,Mandalay,693.672,173.418
2646,182-88-2763,B,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,5,Mandalay,201.3732,50.3433
2647,188-55-0967,B,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,5,Mandalay,558.348,139.587
2714,191-29-0321,B,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,5,Mandalay,166.068,41.517
2827,499-27-7781,B,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,5,Mandalay,357.5712,89.3928
149,238-49-0436,A,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/2019,13:48,Credit card,4.9,Yangon,218.1312,54.5328
239,478-06-7835,A,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,1/11/2019,11:20,Ewallet,4.9,Yangon,75.3396,18.8349
538,308-81-0538,A,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16,Credit card,4.9,Yangon,245.448,61.362
659,491-38-3499,A,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,17:46,Credit card,4.9,Yangon,46.578,11.6445
1108,551-21-3069,C,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,2/1/2019,11:27,Cash,4.9,Naypyitaw,174.4092,43.6023
1202,848-24-9445,C,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2019,18:03,Cash,4.9,Naypyitaw,73.416,18.354
1242,211-30-9270,C,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,1/28/2019,15:16,Credit card,4.9,Naypyitaw,73.122,18.2805
1323,603-07-0961,C,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,1/10/2019,11:34,Cash,4.9,Naypyitaw,314.118,78.5295
1410,587-03-7455,C,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2/16/2019,17:30,Ewallet,4.9,Naypyitaw,575.0052,143.7513
1873,101-81-4070,C,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,4.9,Naypyitaw,105.5376,26.3844
2224,142-63-6033,B,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,3/20/2019,19:17,Ewallet,4.9,Mandalay,387.912,96.978
2383,261-12-8671,B,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,19:39,Credit card,4.9,Mandalay,102.4128,25.6032
2557,701-23-5550,B,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,3/19/2019,13:40,Ewallet,4.9,Mandalay,130.4016,32.6004
2634,670-79-6321,B,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,4.9,Mandalay,556.1892,139.0473
2696,510-79-0415,B,Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,4.9,Mandalay,116.3232,29.0808
2768,785-96-0615,B,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,4.9,Mandalay,240.1728,60.0432
2804,744-16-7898,B,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,4.9,Mandalay,817.908,204.477
2989,518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,4.9,Mandalay,134.064,33.516
452,727-17-0390,A,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,12:43,Ewallet,4.8,Yangon,267.162,66.7905
593,880-35-0356,A,Member,Female,Sports and travel,75.2,3,11.28,236.88,2/5/2019,11:51,Ewallet,4.8,Yangon,189.504,47.376
674,811-03-8790,A,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22,Credit card,4.8,Yangon,382.032,95.508
731,635-28-5728,A,Normal,Male,Health and beauty,56,3,8.4,176.4,2/28/2019,19:33,Ewallet,4.8,Yangon,141.12,35.28
1026,300-71-4605,C,Normal,Male,Electronic accessories,86.04,5,21.51,451.71,2/25/2019,11:24,Ewallet,4.8,Naypyitaw,361.368,90.342
1172,234-65-2137,C,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2019,13:32,Cash,4.8,Naypyitaw,802.872,200.718
1183,139-52-2867,C,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2/13/2019,10:50,Credit card,4.8,Naypyitaw,132.3588,33.0897
1713,162-65-8559,C,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,4.8,Naypyitaw,57.9432,14.4858
2042,871-79-8483,B,Normal,Male,Fashion accessories,94.13,5,23.5325,494.1825,2/25/2019,19:39,Credit card,4.8,Mandalay,395.346,98.8365
2162,608-96-3517,B,Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/2019,19:20,Credit card,4.8,Mandalay,307.5744,76.8936
2258,866-05-7563,B,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019,19:43,Cash,4.8,Mandalay,205.128,51.282
2361,400-45-1220,B,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,11:06,Credit card,4.8,Mandalay,113.4,28.35
2365,565-67-6697,B,Member,Male,Home and lifestyle,27,9,12.15,255.15,3/2/2019,14:16,Cash,4.8,Mandalay,204.12,51.03
37,272-65-1806,A,Normal,Male,Electronic accessories,60.88,9,27.396,575.316,1/15/2019,17:17,Ewallet,4.7,Yangon,460.2528,115.0632
292,278-97-7759,A,Member,Female,Electronic accessories,62.48,1,3.124,65.604,2/18/2019,20:29,Cash,4.7,Yangon,52.4832,13.1208
303,439-54-7422,A,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,3/18/2019,17:15,Credit card,4.7,Yangon,171.9984,42.9996
308,512-98-1403,A,Member,Female,Electronic accessories,26.48,3,3.972,83.412,3/21/2019,10:40,Ewallet,4.7,Yangon,66.7296,16.6824
454,187-83-5490,A,Member,Male,Electronic accessories,20.77,4,4.154,87.234,1/31/2019,13:47,Cash,4.7,Yangon,69.7872,17.4468
1353,725-96-3778,C,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,10:13,Cash,4.7,Naypyitaw,599.76,149.94
1647,155-45-3814,C,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,4.7,Naypyitaw,595.056,148.764
2313,573-10-3877,B,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,3/12/2019,16:46,Credit card,4.7,Mandalay,32.7684,8.1921
2645,420-04-7590,B,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,4.7,Mandalay,251.244,62.811
2777,593-14-4239,B,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/2019,19:40,Ewallet,4.7,Mandalay,641.4912,160.3728
2959,676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2/3/2019,20:13,Ewallet,4.7,Mandalay,45.1752,11.2938
2963,305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,1/9/2019,18:43,Ewallet,4.7,Mandalay,55.188,13.797
16,656-95-9349,A,Normal,Male,Health and beauty,68.93,7,24.1255,506.6355,3/11/2019,11:03,Credit card,4.6,Yangon,405.3084,101.3271
396,316-01-3952,A,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,14:16,Ewallet,4.6,Yangon,227.934,56.9835
899,146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/2019,19:17,Ewallet,4.6,Yangon,264.9024,66.2256
1129,336-78-2147,C,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,3/13/2019,19:52,Credit card,4.6,Naypyitaw,429.4752,107.3688
2122,479-26-8945,B,Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/2019,11:32,Ewallet,4.6,Mandalay,27.7032,6.9258
2203,437-58-8131,B,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,13:41,Ewallet,4.6,Mandalay,123.5136,30.8784
2485,731-59-7531,B,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,17:58,Cash,4.6,Mandalay,487.6704,121.9176
2687,242-11-3142,B,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,4.6,Mandalay,140.7336,35.1834
125,668-90-8900,A,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,3/10/2019,18:44,Credit card,4.5,Yangon,550.8972,137.7243
298,307-83-9164,A,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2019,15:54,Cash,4.5,Yangon,201.6336,50.4084
716,857-16-3520,A,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,4.5,Yangon,420.1848,105.0462
757,406-46-7107,A,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/2019,11:52,Cash,4.5,Yangon,486.4608,121.6152
878,448-61-3783,A,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,16:08,Credit card,4.5,Yangon,604.9344,151.2336
990,886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,4.5,Yangon,237.552,59.388
1466,639-76-1242,C,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2/3/2019,15:19,Cash,4.5,Naypyitaw,170.184,42.546
1563,283-26-5248,C,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,4.5,Naypyitaw,827.568,206.892
1607,881-41-7302,C,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06,Credit card,4.5,Naypyitaw,54.5916,13.6479
1610,484-22-8230,C,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,1/8/2019,20:08,Cash,4.5,Naypyitaw,305.1132,76.2783
2022,351-62-0822,B,Normal,Male,Fashion accessories,14.48,4,2.896,60.816,2/6/2019,18:07,Ewallet,4.5,Mandalay,48.6528,12.1632
2027,299-46-1805,B,Normal,Male,Sports and travel,93.72,6,28.116,590.436,1/15/2019,16:19,Cash,4.5,Mandalay,472.3488,118.0872
2043,149-71-6266,B,Normal,Male,Sports and travel,78.07,9,35.1315,737.7615,1/28/2019,12:43,Cash,4.5,Mandalay,590.2092,147.5523
2468,710-46-4433,B,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,14:15,Credit card,4.5,Mandalay,585.144,146.286
2479,554-53-3790,B,Normal,Male,Sports and travel,37.02,6,11.106,233.226,3/22/2019,18:33,Cash,4.5,Mandalay,186.5808,46.6452
2782,707-32-7409,B,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,4.5,Mandalay,321.0144,80.2536
